0.99,25
0.999,1
1,9.727083333
1.2,9.727083333
1.4,9.727083333
1.6,9.727083333
1.8,9.727083333
2,9.727083333
2.2,9.727083333
2.4,9.727083333
2.6,9.727083333
2.8,9.727083333
3,9.727083333
3.2,9.727083333
3.4,9.727083333
3.6,9.727083333
3.8,9.727083333
4,9.727083333
4.2,9.727083333
4.4,9.727083333
4.6,9.727083333
4.8,9.727083333
5,9.727083333
5.2,9.727083333
5.4,9.727083333
5.6,9.727083333
5.8,9.727083333
6,9.727083333
6.2,9.727083333
6.4,9.727083333
6.6,9.727083333
6.8,9.727083333
7,9.727083333
7.2,9.727083333
7.4,9.727083333
7.6,9.727083333
7.8,9.727083333
8,9.727083333
8.2,9.727083333
8.4,9.727083333
8.6,9.727083333
8.8,9.727083333
9,9.727083333
9.2,9.727083333
9.4,9.727083333
9.6,9.727083333
9.8,9.727083333
10,9.727083333
10.2,9.727083333
10.4,9.727083333
10.6,9.727083333
10.8,9.727083333
11,9.727083333
11.2,9.727083333
11.4,9.727083333
11.6,9.727083333
11.8,9.727083333
12,9.727083333
12.2,9.727083333
12.4,9.727083333
12.6,9.727083333
12.8,9.727083333
13,9.727083333
13.2,9.727083333
13.4,9.727083333
13.6,9.727083333
13.8,9.727083333
14,9.727083333
14.2,9.727083333
14.4,9.727083333
14.6,9.727083333
14.8,9.727083333
15,9.727083333
15.2,9.727083333
15.4,9.727083333
15.6,9.727083333
15.8,9.727083333
16,9.727083333
16.2,9.727083333
16.4,9.727083333
16.6,9.727083333
16.8,9.727083333
17,9.727083333
17.2,9.727083333
17.4,9.727083333
17.6,9.727083333
17.8,9.727083333
18,9.727083333
18.2,9.727083333
18.4,9.727083333
18.6,9.727083333
18.8,9.727083333
19,9.727083333
19.2,9.727083333
19.4,9.727083333
19.6,9.727083333
19.8,9.727083333
20,9.727083333
